SER_REF,TIME_REF,DATA_VAL,STATUS,UNITS,Subject,Group,Series_title_1,Series_title_2,Series_title_3
CPIM.SE3041F,2006.12,976,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.01,1003,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.02,1014,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.03,1004,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.04,1035,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.05,1029,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.06,1017,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.07,1036,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.08,1034,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.09,1042,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.10,1050,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.11,1048,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2007.12,1049,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.01,1062,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.02,1057,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.03,1061,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.04,1070,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.05,1076,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.06,1083,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.07,1070,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.08,1075,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.09,1069,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.10,1071,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.11,1070,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2008.12,1077,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.01,1078,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.02,1078,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.03,1075,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.04,1089,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.05,1075,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.06,1076,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.07,1068,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.08,1075,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.09,1074,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.10,1079,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.11,1087,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2009.12,1085,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.01,1085,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.02,1087,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.03,1096,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.04,1099,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.05,1092,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.06,1085,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.07,1097,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.08,1091,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.09,1089,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.10,1092,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.11,1106,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2010.12,1100,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.01,1099,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.02,1115,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.03,1115,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.04,1118,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.05,1110,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.06,1109,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.07,1105,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.08,1116,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.09,1107,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.10,1117,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.11,1123,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2011.12,1124,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.01,1109,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.02,1113,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.03,1133,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.04,1127,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.05,1134,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.06,1136,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.07,1136,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.08,1134,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.09,1129,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.10,1141,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.11,1152,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2012.12,1146,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.01,1147,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.02,1147,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.03,1145,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.04,1157,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.05,1144,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.06,1145,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.07,1151,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.08,1142,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.09,1151,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.10,1150,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.11,1165,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2013.12,1172,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.01,1162,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.02,1172,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.03,1184,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.04,1157,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.05,1171,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.06,1177,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.07,1176,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.08,1176,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.09,1180,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.10,1196,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.11,1192,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2014.12,1206,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.01,1201,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.02,1215,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.03,1206,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.04,1203,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.05,1206,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.06,1213,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.07,1217,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.08,1226,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.09,1224,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.10,1235,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.11,1234,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2015.12,1256,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.01,1251,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.02,1257,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.03,1254,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.04,1275,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.05,1284,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.06,1281,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.07,1290,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.08,1280,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.09,1305,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.10,1313,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.11,1311,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2016.12,1311,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.01,1307,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.02,1327,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.03,1331,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.04,1332,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.05,1357,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.06,1355,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.07,1358,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.08,1354,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.09,1373,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.10,1370,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.11,1380,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2017.12,1362,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.01,1373,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.02,1383,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.03,1406,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.04,1428,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.05,1430,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.06,1437,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.07,1440,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.08,1434,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.09,1441,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.10,1469,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.11,1464,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2018.12,1473,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.01,1473,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.02,1472,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.03,1497,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.04,1503,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.05,1511,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.06,1524,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.07,1540,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.08,1533,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.09,1545,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.10,1549,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.11,1542,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2019.12,1546,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.01,1562,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.02,1549,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.03,1553,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.04,1605,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.05,1599,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.06,1615,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.07,1631,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.08,1601,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.09,1635,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.10,1639,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.11,1638,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2020.12,1683,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.01,1614,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.02,1654,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.03,1688,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.04,1703,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.05,1752,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.06,1742,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.07,1761,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.08,1747,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.09,1794,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.10,1780,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.11,1806,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2021.12,1829,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.01,1797,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.02,1791,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.03,1859,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.04,1859,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.05,1867,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.06,1898,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.07,1870,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.08,1879,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.09,1868,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.10,1908,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.11,1874,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2022.12,1899,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2023.01,1850,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2023.02,1914,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
CPIM.SE3041F,2023.03,1926,FINAL,Index,CPI,CPI Monthly Rents (Broad Regions),Rest of North Island,Actual rentals for housing,Flow
